ID,designation_header,strain_number_header,is_type_strain_header,species,genus
113784,"ST015960(HKI), BI 04909",,0,"Streptomyces sp.",Streptomyces
115273,"ST013976(HKI), BI 02787",,0,"Streptomyces sp.",Streptomyces
117770,ST004868(HKI),,0,"Streptomyces sp.",Streptomyces
119259,"ST013264(HKI), BI 02072",,0,"Streptomyces sp.",Streptomyces
120748,ST008262(HKI),,0,"Streptomyces sp.",Streptomyces
123245,"ST013131(HKI), BI 01939",,0,"Streptomyces sp.",Streptomyces
124734,ST005291(HKI),,0,"Streptomyces sp.",Streptomyces
126223,ST007799(HKI),,0,"Streptomyces sp.",Streptomyces
105817,"ST022796(HKI), BI 11687",,0,"Streptomyces sp.",Streptomyces
119510,"ST015571(HKI), BI 04415",,0,"Streptomyces sp.",Streptomyces
120999,ST008484(HKI),,0,"Streptomyces sp.",Streptomyces
122007,"ST023859(HKI), GT20001484",,0,"Streptomyces sp.",Streptomyces
123496,"ST014918(HKI), BI 03753",,0,"Streptomyces sp.",Streptomyces
124985,ST032293(HKI),,0,"Streptomyces sp.",Streptomyces
106825,ST008820(HKI),,0,"Streptomyces sp.",Streptomyces
108314,ST026914(HKI),,0,"Streptomyces sp.",Streptomyces
109803,"ST018998(HKI), BI 08706",,0,"Streptomyces sp.",Streptomyces
111292,"ST013610(HKI), BI 02420",,0,"Streptomyces sp.",Streptomyces
107076,"ST013121(HKI), BI 01929",,0,"Streptomyces sp.",Streptomyces
108565,ST028903(HKI),,0,"Streptomyces sp.",Streptomyces
110054,"ST014542(HKI), BI 03376",,0,"Streptomyces sp.",Streptomyces
112551,"ST019367(HKI), BI 09086",,0,"Streptomyces sp.",Streptomyces
114040,ST009699(HKI),,0,"Streptomyces sp.",Streptomyces
115529,"ST006724(HKI), 767",,0,"Streptomyces sp.",Streptomyces
118026,"ST005967(HKI), 1207",,0,"Streptomyces sp.",Streptomyces
112802,"ST006514(HKI), 59/11, BI 08906",,0,"Streptomyces sp.",Streptomyces
114291,"ST014975(HKI), BI 03810",,0,"Streptomyces sp.",Streptomyces
115780,"ST016015(HKI), BI 04965",,0,"Streptomyces sp.",Streptomyces
116788,"ST010265(HKI), BI 07020",,0,"Streptomyces sp.",Streptomyces
118277,ST012501(HKI),,0,"Streptomyces sp.",Streptomyces
119766,"ST013360(HKI), BI 02168",,0,"Streptomyces sp.",Streptomyces
121255,ST029178(HKI),,0,"Streptomyces sp.",Streptomyces
122263,ST003742(HKI),,0,"Streptomyces sp.",Streptomyces
123752,ST004733(HKI),,0,"Streptomyces sp.",Streptomyces
125241,"ST003860(HKI), BI 06599",,0,"Streptomyces sp.",Streptomyces
120017,ST003290(HKI),,0,"Streptomyces sp.",Streptomyces
121506,ST029835(HKI),,0,"Streptomyces sp.",Streptomyces
122514,ST005581(HKI),,0,"Streptomyces sp.",Streptomyces
124003,ST012480(HKI),,0,"Streptomyces sp.",Streptomyces
125492,"ST021029(HKI), BI 10273",,0,"Streptomyces sp.",Streptomyces
107332,"ST008699(HKI), A59",,0,"Streptomyces sp.",Streptomyces
108821,"ST022518(HKI), BI 11420",,0,"Streptomyces sp.",Streptomyces
110310,ST007435(HKI),,0,"Streptomyces sp.",Streptomyces
106094,"ST026694(HKI), GT20044238",,0,"Streptomyces sp.",Streptomyces
107583,"ST018235(HKI), BI 08225",,0,"Streptomyces sp.",Streptomyces
109072,ST022635(HKI),,0,"Streptomyces sp.",Streptomyces
110561,"ST016659(HKI), BI 05854",,0,"Streptomyces sp.",Streptomyces
111569,"ST005911(HKI), 438",,0,"Streptomyces sp.",Streptomyces
113058,"ST019624(HKI), BI 09300",,0,"Streptomyces sp.",Streptomyces
114547,"ST019351(HKI), BI 09070",,0,"Streptomyces sp.",Streptomyces
116036,ST005714(HKI),,0,"Streptomyces sp.",Streptomyces
117044,ST003590(HKI),,0,"Streptomyces sp.",Streptomyces
118533,"ST006005(HKI), 3c/18",,0,"Streptomyces sp.",Streptomyces
111820,"ST016694(HKI), BI 05888",,0,"Streptomyces sp.",Streptomyces
113309,"ST018825(HKI), BI 08613",,0,"Streptomyces sp.",Streptomyces
114798,"ST013857(HKI), BI 02667",,0,"Streptomyces sp.",Streptomyces
116287,"ST011196(HKI), BI 07619",,0,"Streptomyces sp.",Streptomyces
117295,"ST014197(HKI), BI 03013",,0,"Streptomyces sp.",Streptomyces
118784,ST011535(HKI),,0,"Streptomyces sp.",Streptomyces
120273,"ST020401(HKI), BI 09882",,0,"Streptomyces sp.",Streptomyces
121762,"ST010239(HKI), BI 06993",,0,"Streptomyces sp.",Streptomyces
122770,"ST020505(HKI), BI 09997",,0,"Streptomyces sp.",Streptomyces
124259,ST000725(HKI),,0,"Streptomyces sp.",Streptomyces
125748,"ST022556(HKI), BI 11445",,0,"Streptomyces sp.",Streptomyces
119035,"ST003846(HKI), BI 06583",,0,"Streptomyces sp.",Streptomyces
120524,"ST006624(HKI), I/46",,0,"Streptomyces sp.",Streptomyces
123021,ST026093(HKI),,0,"Streptomyces sp.",Streptomyces
124510,ST029678(HKI),,0,"Streptomyces sp.",Streptomyces
125999,ST026954(HKI),,0,"Streptomyces sp.",Streptomyces
105593,ST020974(HKI),,0,"Streptomyces sp.",Streptomyces
106350,ST031186(HKI),,0,"Streptomyces sp.",Streptomyces
107839,"ST028323(HKI), JA06662, Baldacci19",,0,"Streptomyces sp.",Streptomyces
109328,ST029086(HKI),,0,"Streptomyces sp.",Streptomyces
110817,"ST006470(HKI), 5260",,0,"Streptomyces sp.",Streptomyces
15849,,"DSM 41284, IMRU 3545",0,"Streptomyces sp.",Streptomyces
126250,ST004975(HKI),,0,"Streptomyces sp.",Streptomyces
106601,ST031440(HKI),,0,"Streptomyces sp.",Streptomyces
108090,ST021464(HKI),,0,"Streptomyces sp.",Streptomyces
109579,ST011871(HKI),,0,"Streptomyces sp.",Streptomyces
111068,"ST016783(HKI), BI 06217",,0,"Streptomyces sp.",Streptomyces
112076,"ST004239(HKI), BI 07628",,0,"Streptomyces sp.",Streptomyces
113565,ST010762(HKI),,0,"Streptomyces sp.",Streptomyces
115054,ST007916(HKI),,0,"Streptomyces sp.",Streptomyces
116543,ST003502(HKI),,0,"Streptomyces sp.",Streptomyces
117551,ST008192(HKI),,0,"Streptomyces sp.",Streptomyces
160279,,"DSM 42168, CY 537",0,"Streptomyces sp.",Streptomyces
112327,ST028868(HKI),,0,"Streptomyces sp.",Streptomyces
113816,"ST019006(HKI), BI 08714",,0,"Streptomyces sp.",Streptomyces
115305,"ST014053(HKI), BI 02864",,0,"Streptomyces sp.",Streptomyces
117802,ST004949(HKI),,0,"Streptomyces sp.",Streptomyces
119291,"ST013328(HKI), BI 02136",,0,"Streptomyces sp.",Streptomyces
120780,"ST023437(HKI), 575/32",,0,"Streptomyces sp.",Streptomyces
123277,ST029055(HKI),,0,"Streptomyces sp.",Streptomyces
124766,ST010717(HKI),,0,"Streptomyces sp.",Streptomyces
105849,"ST022872(HKI), BI 11773",,0,"Streptomyces sp.",Streptomyces
119542,"ST015611(HKI), BI 04455",,0,"Streptomyces sp.",Streptomyces
121031,ST018015(HKI),,0,"Streptomyces sp.",Streptomyces
122039,ST024053(HKI),,0,"Streptomyces sp.",Streptomyces
123528,"ST015307(HKI), BI 04146",,0,"Streptomyces sp.",Streptomyces
125017,"ST011413(HKI), BI 07848",,0,"Streptomyces sp.",Streptomyces
106857,"ST008890(HKI), BI 06324",,0,"Streptomyces sp.",Streptomyces
108346,ST028710(HKI),,0,"Streptomyces sp.",Streptomyces
109835,"ST019142(HKI), BI 08768",,0,"Streptomyces sp.",Streptomyces
111324,"ST013666(HKI), BI 02476",,0,"Streptomyces sp.",Streptomyces
107108,"ST016968(HKI), BI 06509",,0,"Streptomyces sp.",Streptomyces
108597,ST032299(HKI),,0,"Streptomyces sp.",Streptomyces
110086,"ST014592(HKI), BI 03425",,0,"Streptomyces sp.",Streptomyces
112583,"ST013910(HKI), BI 02721",,0,"Streptomyces sp.",Streptomyces
114072,ST009775(HKI),,0,"Streptomyces sp.",Streptomyces
115561,"ST006800(HKI), 2/90",,0,"Streptomyces sp.",Streptomyces
118058,"ST007057(HKI), 506-45",,0,"Streptomyces sp.",Streptomyces
111345,"ST013706(HKI), BI 02517",,0,"Streptomyces sp.",Streptomyces
112834,"ST006584(HKI), I/3",,0,"Streptomyces sp.",Streptomyces
114323,ST003091(HKI),,0,"Streptomyces sp.",Streptomyces
115812,"ST016068(HKI), BI 05019",,0,"Streptomyces sp.",Streptomyces
116820,"ST015089(HKI), BI 03926",,0,"Streptomyces sp.",Streptomyces
118309,"ST016316(HKI), BI 05517",,0,"Streptomyces sp.",Streptomyces
119798,"ST013421(HKI), BI 02230",,0,"Streptomyces sp.",Streptomyces
121287,ST009902(HKI),,0,"Streptomyces sp.",Streptomyces
122295,ST003341(HKI),,0,"Streptomyces sp.",Streptomyces
123784,"ST014456(HKI), BI 03289",,0,"Streptomyces sp.",Streptomyces
125273,ST010957(HKI),,0,"Streptomyces sp.",Streptomyces
118560,"ST006046(HKI), 12c/4",,0,"Streptomyces sp.",Streptomyces
120049,ST004095(HKI),,0,"Streptomyces sp.",Streptomyces
121538,"ST020399(HKI), BI 09880",,0,"Streptomyces sp.",Streptomyces
122546,"ST006946(HKI), 16/82",,0,"Streptomyces sp.",Streptomyces
124035,ST012594(HKI),,0,"Streptomyces sp.",Streptomyces
125524,ST004399(HKI),,0,"Streptomyces sp.",Streptomyces
107364,"ST017209(HKI), BI 09711",,0,"Streptomyces sp.",Streptomyces
108853,ST022614(HKI),,0,"Streptomyces sp.",Streptomyces
110342,ST007490(HKI),,0,"Streptomyces sp.",Streptomyces
125775,"ST023264(HKI), 271/59b, BI 11781",,0,"Streptomyces sp.",Streptomyces
106126,"ST026764(HKI), GT20044274",,0,"Streptomyces sp.",Streptomyces
107615,"ST018281(HKI), BI 08271",,0,"Streptomyces sp.",Streptomyces
109104,ST022679(HKI),,0,"Streptomyces sp.",Streptomyces
110593,ST004977(HKI),,0,"Streptomyces sp.",Streptomyces
111601,"ST006070(HKI), 23/186",,0,"Streptomyces sp.",Streptomyces
113090,"ST014077(HKI), BI 02888",,0,"Streptomyces sp.",Streptomyces
114579,"ST019429(HKI), BI 09148",,0,"Streptomyces sp.",Streptomyces
116068,"ST005787(HKI), 955",,0,"Streptomyces sp.",Streptomyces
117076,ST007940(HKI),,0,"Streptomyces sp.",Streptomyces
111852,"ST003053(HKI), BI 05943",,0,"Streptomyces sp.",Streptomyces
113341,ST000809(HKI),,0,"Streptomyces sp.",Streptomyces
114830,"ST013912(HKI), BI 02723",,0,"Streptomyces sp.",Streptomyces
116319,"ST015039(HKI), BI 03874",,0,"Streptomyces sp.",Streptomyces
117327,"ST014262(HKI), BI 03079",,0,"Streptomyces sp.",Streptomyces
118816,"ST015363(HKI), BI 04202",,0,"Streptomyces sp.",Streptomyces
120305,ST008141(HKI),,0,"Streptomyces sp.",Streptomyces
121794,ST029795(HKI),,0,"Streptomyces sp.",Streptomyces
122802,"ST021126(HKI), BI 10335",,0,"Streptomyces sp.",Streptomyces
124291,ST010790(HKI),,0,"Streptomyces sp.",Streptomyces
15630,Waksman,"DSM 40364, ATCC 10974, ATCC 25441, CBS 109.60, CBS 110.60, CBS 704.69, ETH 14305, IFO 13029, IMRU 3574, ISP 5364, KCC S-0464, NBRC 13029, RIA 1221, JCM 4464",0,"Streptomyces sp.",Streptomyces
119067,"ST003903(HKI), BI 06638",,0,"Streptomyces sp.",Streptomyces
120556,"ST023411(HKI), BI 12101",,0,"Streptomyces sp.",Streptomyces
123053,ST011665(HKI),,0,"Streptomyces sp.",Streptomyces
124542,ST004297(HKI),,0,"Streptomyces sp.",Streptomyces
126031,"ST024755(HKI), 517/46",,0,"Streptomyces sp.",Streptomyces
105625,"ST021066(HKI), BI 10310",,0,"Streptomyces sp.",Streptomyces
106382,"ST023891(HKI), GT20001516",,0,"Streptomyces sp.",Streptomyces
107871,ST032213(HKI),"Agre 10",0,"Streptomyces sp.",Streptomyces
109360,ST029154(HKI),,0,"Streptomyces sp.",Streptomyces
110849,ST011595(HKI),,0,"Streptomyces sp.",Streptomyces
15881,,"DSM 41320, IMRU 3626",0,"Streptomyces sp.",Streptomyces
126282,ST005535(HKI),,0,"Streptomyces sp.",Streptomyces
106633,ST024113(HKI),,0,"Streptomyces sp.",Streptomyces
108122,"ST022207(HKI), BI 11252",,0,"Streptomyces sp.",Streptomyces
109611,ST001036(HKI),,0,"Streptomyces sp.",Streptomyces
111100,"ST016820(HKI), BI 06265",,0,"Streptomyces sp.",Streptomyces
112108,"ST013324(HKI), BI 02132",,0,"Streptomyces sp.",Streptomyces
113597,ST010837(HKI),,0,"Streptomyces sp.",Streptomyces
115086,"ST011903(HKI), BI 07980",,0,"Streptomyces sp.",Streptomyces
116575,"ST020431(HKI), BI 09832",,0,"Streptomyces sp.",Streptomyces
117583,ST012194(HKI),,0,"Streptomyces sp.",Streptomyces
112359,"ST013882(HKI), BI 02692",,0,"Streptomyces sp.",Streptomyces
113848,ST019057(HKI),,0,"Streptomyces sp.",Streptomyces
115337,ST001046(HKI),,0,"Streptomyces sp.",Streptomyces
117834,ST009152(HKI),,0,"Streptomyces sp.",Streptomyces
119323,"ST010448(HKI), BI 07172",,0,"Streptomyces sp.",Streptomyces
120812,"ST001564(HKI), BI 05252",,0,"Streptomyces sp.",Streptomyces
123309,ST008449(HKI),,0,"Streptomyces sp.",Streptomyces
124798,"ST015225(HKI), BI 04065",,0,"Streptomyces sp.",Streptomyces
105881,"ST023698(HKI), GT20001429",,0,"Streptomyces sp.",Streptomyces
118085,"ST007122(HKI), 751-52",,0,"Streptomyces sp.",Streptomyces
119574,"ST002751(HKI), BI 09478",,0,"Streptomyces sp.",Streptomyces
121063,"ST013837(HKI), BI 02647",,0,"Streptomyces sp.",Streptomyces
122071,"ST006868(HKI), 8/21",,0,"Streptomyces sp.",Streptomyces
123560,"ST014568(HKI), BI 03401",,0,"Streptomyces sp.",Streptomyces
125049,"ST020033(HKI), BI 09563",,0,"Streptomyces sp.",Streptomyces
164969,,"JCM 4278, BCRC 12043",0,"Streptomyces sp.",Streptomyces
106889,ST008959(HKI),,0,"Streptomyces sp.",Streptomyces
108378,ST026196(HKI),,0,"Streptomyces sp.",Streptomyces
109867,"ST009346(HKI), BI 06843",,0,"Streptomyces sp.",Streptomyces
125300,"ST026696(HKI), GT20044240",,0,"Streptomyces sp.",Streptomyces
107140,"ST017040(HKI), BI 07573",,0,"Streptomyces sp.",Streptomyces
108629,ST029801(HKI),,0,"Streptomyces sp.",Streptomyces
110118,"ST014666(HKI), BI 03500",,0,"Streptomyces sp.",Streptomyces
112615,"ST014024(HKI), BI 02835",,0,"Streptomyces sp.",Streptomyces
114104,ST010870(HKI),,0,"Streptomyces sp.",Streptomyces
115593,"ST006867(HKI), 8/19",,0,"Streptomyces sp.",Streptomyces
111377,"ST004071(HKI), BI 07117",,0,"Streptomyces sp.",Streptomyces
112866,"ST006602(HKI), 1/17S",,0,"Streptomyces sp.",Streptomyces
114355,ST003132(HKI),,0,"Streptomyces sp.",Streptomyces
115844,"ST019568(HKI), BI 09244",,0,"Streptomyces sp.",Streptomyces
116852,"ST015149(HKI), BI 03986",,0,"Streptomyces sp.",Streptomyces
118341,"ST016364(HKI), BI 08118",,0,"Streptomyces sp.",Streptomyces
119830,"ST015851(HKI), BI 04788",,0,"Streptomyces sp.",Streptomyces
121319,ST010182(HKI),,0,"Streptomyces sp.",Streptomyces
122327,ST008189(HKI),,0,"Streptomyces sp.",Streptomyces
123816,"ST010496(HKI), BI 07220",,0,"Streptomyces sp.",Streptomyces
118592,"ST006129(HKI), 23/144",,0,"Streptomyces sp.",Streptomyces
120081,ST009606(HKI),,0,"Streptomyces sp.",Streptomyces
121570,"ST005842(HKI), 883",,0,"Streptomyces sp.",Streptomyces
122578,"ST016317(HKI), BI 05518",,0,"Streptomyces sp.",Streptomyces
124067,ST026127(HKI),,0,"Streptomyces sp.",Streptomyces
125556,ST004467(HKI),,0,"Streptomyces sp.",Streptomyces
107396,"ST017289(HKI), BI 09732",,0,"Streptomyces sp.",Streptomyces
108885,"ST023420(HKI), 578/36",,0,"Streptomyces sp.",Streptomyces
125807,"ST023235(HKI), BI 11865",,0,"Streptomyces sp.",Streptomyces
106158,ST023783(HKI),,0,"Streptomyces sp.",Streptomyces
107647,"ST018331(HKI), BI 08318",,0,"Streptomyces sp.",Streptomyces
109136,ST026377(HKI),,0,"Streptomyces sp.",Streptomyces
110625,ST005033(HKI),,0,"Streptomyces sp.",Streptomyces
111633,ST021217(HKI),,0,"Streptomyces sp.",Streptomyces
113122,"ST014866(HKI), BI 03701",,0,"Streptomyces sp.",Streptomyces
114611,ST019485(HKI),,0,"Streptomyces sp.",Streptomyces
116100,"ST005850(HKI), 904",,0,"Streptomyces sp.",Streptomyces
110876,ST011668(HKI),,0,"Streptomyces sp.",Streptomyces
111884,ST021415(HKI),,0,"Streptomyces sp.",Streptomyces
113373,ST005311(HKI),,0,"Streptomyces sp.",Streptomyces
114862,"ST015004(HKI), BI 03839",,0,"Streptomyces sp.",Streptomyces
116351,"ST016117(HKI), BI 05100",,0,"Streptomyces sp.",Streptomyces
117359,"ST014334(HKI), BI 03166",,0,"Streptomyces sp.",Streptomyces
118848,"ST015430(HKI), BI 04272",,0,"Streptomyces sp.",Streptomyces
120337,ST008231(HKI),,0,"Streptomyces sp.",Streptomyces
121826,"ST011963(HKI), BI 08040",,0,"Streptomyces sp.",Streptomyces
122834,"ST016451(HKI), BI 05647",,0,"Streptomyces sp.",Streptomyces
159141,T15,"DSM 42087",0,"Streptomyces sp.",Streptomyces
15662,,"DSM 40651, ATCC 19901, INA 743/54 (D69)",0,"Streptomyces sp.",Streptomyces
117610,ST012262(HKI),,0,"Streptomyces sp.",Streptomyces
119099,"ST003956(HKI), BI 06909",,0,"Streptomyces sp.",Streptomyces
120588,"ST001301(HKI), BI 04774",,0,"Streptomyces sp.",Streptomyces
123085,"ST014875(HKI), BI 03710",,0,"Streptomyces sp.",Streptomyces
124574,ST029235(HKI),,0,"Streptomyces sp.",Streptomyces
126063,ST005445(HKI),,0,"Streptomyces sp.",Streptomyces
105657,"ST021134(HKI), BI 10343",,0,"Streptomyces sp.",Streptomyces
106414,"ST023925(HKI), GT20001550",,0,"Streptomyces sp.",Streptomyces
107903,ST021209(HKI),,0,"Streptomyces sp.",Streptomyces
109392,ST029207(HKI),,0,"Streptomyces sp.",Streptomyces
15913,S-268,"DSM 41352, IMRU 3725",0,"Streptomyces sp.",Streptomyces
124825,"ST013110(HKI), BI 01918",,0,"Streptomyces sp.",Streptomyces
126314,ST008570(HKI),,0,"Streptomyces sp.",Streptomyces
106665,"ST024168(HKI), Konserve:111/7A",,0,"Streptomyces sp.",Streptomyces
108154,"ST022338(HKI), BI 11303",,0,"Streptomyces sp.",Streptomyces
109643,"ST018597(HKI), BI 08438",,0,"Streptomyces sp.",Streptomyces
111132,"ST016889(HKI), BI 06430",,0,"Streptomyces sp.",Streptomyces
112140,"ST021633(HKI), BI 10538",,0,"Streptomyces sp.",Streptomyces
113629,"ST015691(HKI), BI 04537",,0,"Streptomyces sp.",Streptomyces
115118,"ST011951(HKI), BI 08028",,0,"Streptomyces sp.",Streptomyces
116607,"ST020496(HKI), BI 09988",,0,"Streptomyces sp.",Streptomyces
109894,ST009390(HKI),,0,"Streptomyces sp.",Streptomyces
112391,"ST016613(HKI), BI 05808",,0,"Streptomyces sp.",Streptomyces
113880,"ST019128(HKI), BI 08754",,0,"Streptomyces sp.",Streptomyces
115369,ST001124(HKI),,0,"Streptomyces sp.",Streptomyces
117866,ST001373(HKI),,0,"Streptomyces sp.",Streptomyces
119355,"ST010485(HKI), BI 07209",,0,"Streptomyces sp.",Streptomyces
120844,"ST014039(HKI), BI 02850",,0,"Streptomyces sp.",Streptomyces
123341,ST002261(HKI),,0,"Streptomyces sp.",Streptomyces
105913,ST001358(HKI),,0,"Streptomyces sp.",Streptomyces
116628,"ST020529(HKI), BI 10028",,0,"Streptomyces sp.",Streptomyces
118117,"ST007211(HKI), 749-101",,0,"Streptomyces sp.",Streptomyces
119606,ST008323(HKI),,0,"Streptomyces sp.",Streptomyces
121095,"ST017691(HKI), BI 09028",,0,"Streptomyces sp.",Streptomyces
122103,ST002486(HKI),,0,"Streptomyces sp.",Streptomyces
123592,"ST015347(HKI), BI 04186",,0,"Streptomyces sp.",Streptomyces
125081,"ST015041(HKI), BI 03876",,0,"Streptomyces sp.",Streptomyces
106921,"ST012853(HKI), BI 01658",,0,"Streptomyces sp.",Streptomyces
108410,ST026284(HKI),,0,"Streptomyces sp.",Streptomyces
123843,ST010302(HKI),,0,"Streptomyces sp.",Streptomyces
125332,ST022440(HKI),,0,"Streptomyces sp.",Streptomyces
107172,"ST004343(HKI), BI 06068",,0,"Streptomyces sp.",Streptomyces
108661,ST029847(HKI),,0,"Streptomyces sp.",Streptomyces
110150,"ST001684(HKI), BI 05492",,0,"Streptomyces sp.",Streptomyces
112647,"ST014375(HKI), BI 03207",,0,"Streptomyces sp.",Streptomyces
114136,"ST014713(HKI), BI 03548",,0,"Streptomyces sp.",Streptomyces
115625,"ST006938(HKI), BI 08104",,0,"Streptomyces sp.",Streptomyces
110401,ST012590(HKI),,0,"Streptomyces sp.",Streptomyces
111409,"ST004120(HKI), BI 07284",,0,"Streptomyces sp.",Streptomyces
112898,"ST019567(HKI), BI 09243",,0,"Streptomyces sp.",Streptomyces
114387,ST003176(HKI),,0,"Streptomyces sp.",Streptomyces
115876,"ST019632(HKI), BI 09308",,0,"Streptomyces sp.",Streptomyces
116884,"ST015196(HKI), BI 04033",,0,"Streptomyces sp.",Streptomyces
118373,"ST016407(HKI), BI 05603",,0,"Streptomyces sp.",Streptomyces
119862,"ST015918(HKI), BI 04856",,0,"Streptomyces sp.",Streptomyces
121351,ST018689(HKI),,0,"Streptomyces sp.",Streptomyces
122359,ST012228(HKI),,0,"Streptomyces sp.",Streptomyces
117135,ST008054(HKI),,0,"Streptomyces sp.",Streptomyces
118624,"ST006201(HKI), 14a/68",,0,"Streptomyces sp.",Streptomyces
120113,ST007582(HKI),,0,"Streptomyces sp.",Streptomyces
121602,"ST007013(HKI), 16/71",,0,"Streptomyces sp.",Streptomyces
122610,"ST007027(HKI), JA03044, H129-3b",,0,"Streptomyces sp.",Streptomyces
124099,"ST011209(HKI), BI 07643",,0,"Streptomyces sp.",Streptomyces
125588,ST004539(HKI),,0,"Streptomyces sp.",Streptomyces
107428,"ST017375(HKI), BI 09679",,0,"Streptomyces sp.",Streptomyces
108917,ST003207(HKI),,0,"Streptomyces sp.",Streptomyces
124350,ST021109(HKI),,0,"Streptomyces sp.",Streptomyces
125839,"ST012910(HKI), BI 01716",,0,"Streptomyces sp.",Streptomyces
106190,"ST023852(HKI), GT20001477",,0,"Streptomyces sp.",Streptomyces
107679,"ST018370(HKI), BI 08357",,0,"Streptomyces sp.",Streptomyces
109168,ST026484(HKI),,0,"Streptomyces sp.",Streptomyces
110657,ST005191(HKI),,0,"Streptomyces sp.",Streptomyces
111665,ST004730(HKI),,0,"Streptomyces sp.",Streptomyces
113154,"ST014973(HKI), BI 03808",,0,"Streptomyces sp.",Streptomyces
114643,ST019552(HKI),,0,"Streptomyces sp.",Streptomyces
116132,"ST005890(HKI), JA08947, 631","IMET 40631",0,"Streptomyces sp.",Streptomyces
15689,M-352,"DSM 40491, ATCC 27475, CBS 436.67, CBS 710.72, IFO 13409, ISP 5491, JCM 4554, JCM 4848, NBRC 13409, NRRL 2528, RIA 1370",0,"Streptomyces sp.",Streptomyces
109419,"ST026597(HKI), GT20044139",,0,"Streptomyces sp.",Streptomyces
110908,"ST011734(HKI), S27, ST 08612",,0,"Streptomyces sp.",Streptomyces
111916,ST021495(HKI),,0,"Streptomyces sp.",Streptomyces
113405,ST005353(HKI),,0,"Streptomyces sp.",Streptomyces
114894,ST002260(HKI),,0,"Streptomyces sp.",Streptomyces
116383,"ST016185(HKI), BI 05234",,0,"Streptomyces sp.",Streptomyces
117391,ST001335(HKI),,0,"Streptomyces sp.",Streptomyces
118880,"ST015494(HKI), BI 04339",,0,"Streptomyces sp.",Streptomyces
120369,ST017506(HKI),,0,"Streptomyces sp.",Streptomyces
121858,"ST015411(HKI), BI 04252",,0,"Streptomyces sp.",Streptomyces
122866,ST009736(HKI),,0,"Streptomyces sp.",Streptomyces
117642,ST012307(HKI),,0,"Streptomyces sp.",Streptomyces
119131,"ST009227(HKI), BI 06653",,0,"Streptomyces sp.",Streptomyces
120620,"ST001486(HKI), BI 05090",,0,"Streptomyces sp.",Streptomyces
123117,"ST014895(HKI), BI 03730",,0,"Streptomyces sp.",Streptomyces
124606,"ST013759(HKI), BI 02570",,0,"Streptomyces sp.",Streptomyces
126095,"ST011078(HKI), BI 07455",,0,"Streptomyces sp.",Streptomyces
105689,"ST021876(HKI), BI 10882",,0,"Streptomyces sp.",Streptomyces
106446,"ST023969(HKI), GT20001594",,0,"Streptomyces sp.",Streptomyces
107935,"ST022128(HKI), BI 11139",,0,"Streptomyces sp.",Streptomyces
